"January 1, 2026 - March 31, 2026 compared to October 1, 2025 - December 31, 2025",,,,,,,,,,,,,,,,,,,,
Account name,Customer ID,Campaign,Search term,Search terms match type,Search keyword,Search keyword match type,Clicks,Clicks (Compare to),Clicks (Change),Clicks (Change %),Currency code,Cost,Cost (Compare to),Cost (Change),Cost (Change %),Impr.,Impr. (Compare to),Impr. (Change),Impr. (Change %),Campaign Type
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,tirzepatide diet plan,Exact match (close variant),tirzepatide diet,Exact match,1,0,1, +∞,USD,"7,73",0,"7,73", +∞,128,0,128, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,tirzepatide foods to eat,Exact match (close variant),tirzepatide diet,Exact match,1,0,1, +∞,USD,"8,9",0,"8,9", +∞,46,0,46, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat when taking tirzepatide,Exact match (close variant),tirzepatide diet,Exact match,1,0,1, +∞,USD,"9,02",0,"9,02", +∞,48,0,48, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp1 foods,Exact match (close variant),glp 1 food intake,Exact match,1,0,1, +∞,USD,"9,24",0,"9,24", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what should i eat on a glp 1,Exact match (close variant),glp 1 food intake,Exact match,1,0,1, +∞,USD,"9,12",0,"9,12", +∞,1,0,1, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp1 food,Exact match,glp1 food,Exact match,1,0,1, +∞,USD,"6,81",0,"6,81", +∞,48,0,48, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best food for glp 1 diet,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"7,9",0,"7,9", +∞,1,0,1, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,food to eat on glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"6,68",0,"6,68", +∞,24,0,24, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,food with glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,91",0,"8,91", +∞,16,0,16, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods containing glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,23",0,"8,23", +∞,10,0,10, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods for glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"4,91",0,"4,91", +∞,22,0,22, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods high in glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"10,28",0,"10,28", +∞,47,0,47, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods rich in glp1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"6,93",0,"6,93", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods that boost glp1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,78",0,"9,78", +∞,8,0,8, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods that contain glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,48",0,"9,48", +∞,24,0,24, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods that increase glp1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,98",0,"8,98", +∞,17,0,17, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods that increase gpl1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,64",0,"9,64", +∞,4,0,4, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods that work like glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"6,33",0,"6,33", +∞,20,0,20, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods to eat on glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,78",0,"9,78", +∞,57,0,57, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods to eat while taking glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,84",0,"8,84", +∞,15,0,15, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods to increase glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"7,85",0,"7,85", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods with glp 1 in them,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"10,08",0,"10,08", +∞,45,0,45, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods with natural glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,78",0,"9,78", +∞,16,0,16, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,gl1 foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,72",0,"9,72", +∞,7,0,7, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 boosting foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,73",0,"8,73", +∞,27,0,27, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 diet plan,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,4,0,4, +∞,1,0,1, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 fiber foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,91",0,"9,91", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 food ideas,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,96",0,"9,96", +∞,29,0,29, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 like foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,98",0,"8,98", +∞,8,0,8, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 protein foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,42",0,"9,42", +∞,10,0,10, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp foods list,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,08",0,"8,08", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp1 friendly foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"5,25",0,"5,25", +∞,128,0,128, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,good food for glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,94",0,"8,94", +∞,13,0,13, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,high glp 1 foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,43",0,"9,43", +∞,6,0,6, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,high protein foods glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"10,36",0,"10,36", +∞,39,0,39, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what are glp1 foods,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,77",0,"8,77", +∞,6,0,6, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what food contains glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"10,54",0,"10,54", +∞,8,0,8, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what food has glp 1 in it,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"10,44",0,"10,44", +∞,14,0,14, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods are high in glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"10,66",0,"10,66", +∞,30,0,30, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods boost glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,87",0,"8,87", +∞,37,0,37, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods have glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,21",0,"8,21", +∞,43,0,43, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods have glp 1 in them,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"7,48",0,"7,48", +∞,53,0,53, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods have glp1 in them,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,71",0,"9,71", +∞,16,0,16, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods increase glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"9,25",0,"9,25", +∞,25,0,25, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods should you eat while taking glp 1,Exact match (close variant),glp1 food,Exact match,1,0,1, +∞,USD,"8,45",0,"8,45", +∞,11,0,11, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best foods to eat on glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"8,69",0,"8,69", +∞,3,0,3, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best glp 1 meal plan,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"11,34",0,"11,34", +∞,5,0,5, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods to eat when on glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"10,45",0,"10,45", +∞,16,0,16, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 food list,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"8,8",0,"8,8", +∞,24,0,24, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 protein ideas,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"5,45",0,"5,45", +∞,12,0,12, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp food,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"9,73",0,"9,73", +∞,14,0,14, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,gpl1 foods to eat,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"9,51",0,"9,51", +∞,3,0,3, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,gpl1 meals,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,12,0,12, +∞,3,0,3, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,how to eat on glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"9,81",0,"9,81", +∞,1,0,1, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,meal plan for glp 1 users,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"10,49",0,"10,49", +∞,25,0,25, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,meal plans for glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"8,48",0,"8,48", +∞,5,0,5, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what should i eat on a glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"8,44",0,"8,44", +∞,7,0,7, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what should i eat while on glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"8,69",0,"8,69", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat on glp1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"9,48",0,"9,48", +∞,59,0,59, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat while on glp 1,Exact match (close variant),glp1 food plan,Exact match,1,0,1, +∞,USD,"11,85",0,"11,85", +∞,62,0,62, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best glp1 foods,Exact match,best GLP1 foods,Exact match,1,0,1, +∞,USD,"7,27",0,"7,27", +∞,28,0,28, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best food for glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"9,97",0,"9,97", +∞,28,0,28, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best food to eat on glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"8,8",0,"8,8", +∞,41,0,41, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best foods for glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"9,06",0,"9,06", +∞,56,0,56, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best foods for glp 1 diet,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"7,43",0,"7,43", +∞,18,0,18, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best foods to eat glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"10,77",0,"10,77", +∞,3,0,3, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best foods to eat on glp1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"8,04",0,"8,04", +∞,30,0,30, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best foods to eat when taking glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"9,88",0,"9,88", +∞,17,0,17, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best glp1 meals,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"10,12",0,"10,12", +∞,6,0,6, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best meal plan for glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"8,24",0,"8,24", +∞,1,0,1, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods that activate glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"9,67",0,"9,67", +∞,20,0,20, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 foods,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"1,95",0,"1,95", +∞,4,0,4, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp foods list,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"7,31",0,"7,31", +∞,13,0,13, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp stimulating foods,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"8,8",0,"8,8", +∞,5,0,5, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,good food to eat on glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"6,99",0,"6,99", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,gpl1 foods,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"10,28",0,"10,28", +∞,11,0,11, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods are good for glp 1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"11,98",0,"11,98", +∞,4,0,4, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat on gpl1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"3,65",0,"3,65", +∞,7,0,7, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat while on gpl1,Exact match (close variant),best GLP1 foods,Exact match,1,0,1, +∞,USD,"10,09",0,"10,09", +∞,10,0,10, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp1 diet plan,Exact match,GLP1 diet plan,Exact match,1,0,1, +∞,USD,"8,97",0,"8,97", +∞,96,0,96, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best meals for glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"8,12",0,"8,12", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods to eat when on glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"6,34",0,"6,34", +∞,1,0,1, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,foods to eat when taking glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"4,29",0,"4,29", +∞,4,0,4, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 diet recipes for weight loss,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"9,49",0,"9,49", +∞,25,0,25, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp 1 menu,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"11,1",0,"11,1", +∞,39,0,39, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,glp foods for weight loss,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"5,54",0,"5,54", +∞,21,0,21, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,how to eat on glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"10,57",0,"10,57", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,meal prep for glp 1 users,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"7,67",0,"7,67", +∞,8,0,8, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,meal prep ideas for glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"8,98",0,"8,98", +∞,4,0,4, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,meals for glp 1 patients,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"8,2",0,"8,2", +∞,7,0,7, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,menu for glp 1 diet,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"11,7",0,"11,7", +∞,23,0,23, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what foods should i eat on glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"4,02",0,"4,02", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what is a glp plan,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"8,56",0,"8,56", +∞,9,0,9, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat on glp 1,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"6,69",0,"6,69", +∞,2,0,2, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,what to eat on glp 1 for weight loss,Exact match (close variant),GLP1 diet plan,Exact match,1,0,1, +∞,USD,"9,1",0,"9,1", +∞,9,0,9, +∞,Generic
USA_EDP_OIKOS,945-552-9954,USA_EDP_OIKOS_BAUPPC2026_Consid_CPC_All_FusionGenericGoogleEXT_YES,best glp 1 snacks,Exact match (close variant),GLP1 snacks,Exact match,1,0,1, +∞,USD,"9,8",0,"9,8", +∞,34,0,34, +∞,Generic
