LANG,Keyword,TOPICS,CATEGORY,SUB-CATEGORY,Position SE Ranking,Average Search Volume,Volume Q1 2026,Volume Q4 2025,Coverage One Search Q1 2026,Coverage One Search Q4 2025,Clics OneSearch Q1 2026,Impressions OneSearch Q1 2026,Clics OneSearch Q4 2025,Impressions OneSearch Q4 2025,Clics SEO Q1 2026,Clics SEM Q1 2026,Clics SEO Q4 2025,Clics SEM Q4 2025,Impr. SEO Q1 2026,Impr. SEM Q1 2026,Impr. SEO Q4 2025,Impr. SEM Q4 2025,CTR SEO Q1 2026,CTR SEM Q1 2026,CTR SEO Q4 2025,CTR SEM Q4 2025,Conversions SEO Q1 2026,Conversions SEM Q1 2026,Conversions SEO Q4 2024,Conversions SEM Q4 2024,CPC SEO Q1 2026,CPC moy. SEM Q1 2026,Dépense SEM Q1 2026,Coût SEO Q1 2026,Dépense SEM Q4 2025,Coût SEO Q4 2025,Purchase intent,Questions,Yogurt types,Taste,Packaging,Ingredient,Brands,Retailer,Demography,Benefits,Testimonials,Bio,Moments,Recipes,Searches: Oct 2024,Searches: Nov 2024,Searches: Dec 2024,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025
FR,panna cotta yaourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Panna cotta,,,,,,,,,,,,,,,,
New,oikos triple greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,quel est le meilleur yaourt grec,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oikos yogurt griego,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,is oikos yogurt healthy for weight loss,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,Healthy,,,,,,,,,,
New,snack food with protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New,lactose free fat free greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,Fat-free,,,,,,,,,,
New,0 milkfat greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,,,,,,,,,,,
New,oikos greek yogurt health benefits,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,Healthy,,,,,,,,,,
New,sugar free plain greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,Sugar,,,,,,,,,,,,,,
New,what greek yogurt has no sugar,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,oikos greek yogurt plain 0,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,Without,Oikos,,,,,,,,,,,,,
New,yaourt faible en gras,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogurt with no sugar or carbs,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,1 cup greek yoghurt protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Cup,,,,,,,,,,,,,,,
New,best quick protein breakfast,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Best,,,,,,,,,
New,oikos zero greek yogurt nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,sugar free yogurt brands,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,greek yogurt flavour,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,greek no sugar yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,nutrition information oikos vanilla greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,Oikos,,,,,,,,,,,,,
New,can you get lactose free yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,oikos yogurt price,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,o fat yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Fat,,,,,,,,,,,,,,
New,best high protein low carb yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Rich in protein,Best,,,,,,,,,
New,best yogurt for protein and weight loss,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,Best,,,,,,,,,
New,oikos triple zero macros,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,protein yogurt shakes,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,pure greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,best protein filled breakfast,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Best,,,,,,,,,
FR,composition yaourt grec,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Composition,,,,,,,,,,,,,,
New,what yogurt has no dairy,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Dairy,,,,,,,,,,,,,,
New,yogurts with the least amount of sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,greek yogurt 0 percent,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Without,,,,,,,,,,,,,,
New,benefits of greek yogurt daily,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,yogurt with the least amount of sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,brands of sugar free yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,what foods are most high in protein,HEALTH,COMPOSITION,Proteins,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,greek yoghurt 10 fat,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,Fat-free,,,,,,,,,,
New,greek yogurt with vanilla extract,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,,,,,,,,,,,,,,
New,oikos calories 1 cup,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cup,Calorie,Oikos,,,,,,,,,,,,,
New,oikos low sugar,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar,Oikos,,,,,,,,,,,,,
New,real greek yogurt brands,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,protéine skyr,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Skyr,,,,,,,,,,,,,,,,,
New,benefit of plain yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Plain,,,,,,,,,,,,,,,,
New,high protein lactose free greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Lactose,,,,Rich in protein,,,,,,,,,,
New,oikos greek yogurt smoothie,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,greek yogurt 100g protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Gram,Without,,,,,,,,,,,,,,
New,yoghurt without lactose,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,non dairy yogourt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Dairy,,,,,,,,,,,,,,
New,high protein morning snacks,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
FR,recette avec du yaourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,www oikos ca,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,high protein yogurt lactose free,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,Rich in protein,,,,,,,,,,
New,recipes to make with greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,yaourt grec nature valeur nutritionnelle,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Plain,,,,,,,,,,,,,,,,
New,high protein full fat greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,Rich in protein,,,,,,,,,,
New,oikos greek yogurt mixed berry nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,best high protein low fat yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Fat,,,,Rich in protein,Best,,,,,,,,,
New,lactose free yogurt oikos,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,Oikos,,,,,,,,,,,,,
EN,oikos plain greek yogurt nutritional information,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,Nutrition facts,Oikos,,,,,,,,,,,,,
New,oikos lime yogurt nutrition facts,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Lime,,,Oikos,,,,,,,,,,,,,
New,best greek yogurt flavors,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,Best,,,,,,,,,
New,greek yogurt plain nutrition facts,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
New,greek yoghurt macros,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,greek yogurt names,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,yoplait plain greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
New,what's the best greek yogurt to buy,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,Best,,,,,,,,,
New,okko yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yaourt à boire protéiné,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,high protein greek yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,Rich in protein,,,,,,,,,,
New,oikos blueberry yogurt calories,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Blueberry,,Calorie,Oikos,,,,,,,,,,,,,
New,yoko's yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,why is greek yoghurt good for you,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,Good or bad,,,,,,,,,
New,what is good about greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,Good or bad,,,,,,,,,
New,what's a healthy yogurt to eat,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Healthy,,,,,,,,,,
New,nutrition facts plain greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
New,healthiest plain greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,Healthy,,,,,,,,,,
New,can we eat greek yogurt everyday,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,yogurt without added sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,oikos greek yogurt 15g protein,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Gram,,Oikos,,,,,,,,,,,,,
New,oikos 23g protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,lactose free flavoured yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,what yogurt is sugar free,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,how can i use greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,reduced fat greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,,,,,,,,,,,
New,recipes using greek yoghurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,oikos yogurt cherry,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Cherry,,,Oikos,,,,,,,,,,,,,
New,yoghurt with high protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Rich in protein,,,,,,,,,,
New,oikos vanilla ingredients,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Vanilla,,,Oikos,,,,,,,,,,,,,
New,oikos probiotic yogurt,HEALTH,COMPOSITION,Probiotics,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Probiotic,Oikos,,,,,,,,,,,,,
New,a high protein breakfast,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,yaourt protéiné sans sucre,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Without,,,,,,,,,,,,,,
New,how much calcium in oikos greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Calcium,Oikos,,,,,,,,,,,,,
New,vanilla flavored greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,,,,,,,,,,,,,,
New,most protein yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oikos yaourt valeur nutritionnelle,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,which snack has highest protein,CONSUMER HABITS,MEALS,Snack,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,Snack,,,,,,,
New,strawberry greek yogurt oikos,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Strawberry,,,Oikos,,,,,,,,,,,,,
New,vanilla greek yogurt no sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,Sugar,,,,Sugar-free,,,,,,,,,,
New,vanilla greek yogurt low sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,Sugar,,,,,,,,,,,,,,
New,which yoghurt has the highest protein,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Rich in protein,,,,,,,,,,
New,what greek yogurt is lactose free,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Lactose,,,,,,,,,,,,,,
New,oykos yogurt calories,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Calorie,,,,,,,,,,,,,,
New,oikos protein yogurt shake,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,,,,,,,,,,
New,oikos mango,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Mango,,,Oikos,,,,,,,,,,,,,
New,nonfat greek yogurt macros,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,,,,,,,,,,,
New,zero sugar high protein yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Rich in protein,,,,,,,,,,
New,all natural yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,triple protein yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,1 4 cup plain greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,Cup,,,,,,,,,,,,,,,
New,le yaourt grec,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,non fat greek yogurt macros,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,,,,,,,,,,,
New,is there yogurt without sugar,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,zero percent fat greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,,,,,,,,,,,
